Time,OBT,RTT_Bangalore_Bangalore,RTT_Bangalore_CARTOSAT2C,RTT_Bangalore_Resourcesat2,RTT_CARTOSAT2C_Bangalore,RTT_CARTOSAT2C_CARTOSAT2C,RTT_CARTOSAT2C_Resourcesat2,RTT_Resourcesat2_Bangalore,RTT_Resourcesat2_CARTOSAT2C,RTT_Resourcesat2_Resourcesat2
22:28:51,80930.0,,,,,,6.2401,,6.2399,
22:28:52,80931.0,,,,,,6.2385,,6.2383,
22:28:53,80932.0,,,,,,6.2369,,6.2367,
22:28:54,80933.0,,,,,,6.2353,,6.2351,
22:28:55,80934.0,,,,,,6.2337,,6.2335,
22:28:56,80935.0,,,,,,6.2321,,6.2319,
22:28:57,80936.0,,,,,,6.2305,,6.2302,
22:28:58,80937.0,,,,,,6.2289,,6.2286,
22:28:59,80938.0,,,,,,6.2273,,6.227,
22:29:00,80939.0,,,,,,6.2256,,6.2254,
22:29:01,80940.0,,,,,,6.224,,6.2238,
22:29:02,80941.0,,,,,,6.2224,,6.2222,
22:29:03,80942.0,,,,,,6.2208,,6.2205,
22:29:04,80943.0,,,,,,6.2191,,6.2189,
22:29:05,80944.0,,,,,,6.2175,,6.2173,
22:29:06,80945.0,,,,,,6.2159,,6.2156,
22:29:07,80946.0,,,,,,6.2142,,6.214,
22:29:08,80947.0,,,,,,6.2126,,6.2123,
22:29:09,80948.0,,,,,,6.2109,,6.2107,
22:29:10,80949.0,,,,,,6.2093,,6.2091,
22:29:11,80950.0,,,,,,6.2076,,6.2074,
22:29:12,80951.0,,,,,,6.206,,6.2058,
22:29:13,80952.0,,,,,,6.2043,,6.2041,
22:29:14,80953.0,,,,,,6.2027,,6.2024,
22:29:15,80954.0,,,,,,6.201,,6.2008,
22:29:16,80955.0,,,,,,6.1993,,6.1991,
22:29:17,80956.0,,,,,,6.1977,,6.1974,
22:29:18,80957.0,,,,,,6.196,,6.1958,
22:29:19,80958.0,,,,,,6.1943,,6.1941,
22:29:20,80959.0,,,,,,6.1927,,6.1924,
22:29:21,80960.0,,,,,,6.191,,6.1908,
22:29:22,80961.0,,,,,,6.1893,,6.1891,
22:29:23,80962.0,,,,,,6.1876,,6.1874,
22:29:24,80963.0,,,,,,6.1859,,6.1857,
22:29:25,80964.0,,,,,,6.1843,,6.184,
22:29:26,80965.0,,,,,,6.1826,,6.1823,
22:29:27,80966.0,,,,,,6.1809,,6.1806,
22:29:28,80967.0,,,,,,6.1792,,6.1789,
22:29:29,80968.0,,,,,,6.1775,,6.1772,
22:29:30,80969.0,,,,,,6.1758,,6.1755,
22:29:31,80970.0,,,,,,6.1741,,6.1738,
22:29:32,80971.0,,,,,,6.1723,,6.1721,
22:29:33,80972.0,,,,,,6.1706,,6.1704,
22:29:34,80973.0,,,,,,6.1689,,6.1687,
22:29:35,80974.0,,,,,,6.1672,,6.167,
22:29:36,80975.0,,,,,,6.1655,,6.1653,
22:29:37,80976.0,,,,,,6.1638,,6.1635,
22:29:38,80977.0,,,,,,6.162,,6.1618,
22:29:39,80978.0,,,,,,6.1603,,6.1601,
22:29:40,80979.0,,,,,,6.1586,,6.1583,
22:29:41,80980.0,,,,,,6.1568,,6.1566,
22:29:42,80981.0,,,,,,6.1551,,6.1549,
22:29:43,80982.0,,,,,,6.1534,,6.1531,
22:29:44,80983.0,,,,,,6.1516,,6.1514,
22:29:45,80984.0,,,,,,6.1499,,6.1497,
22:29:46,80985.0,,,,,,6.1481,,6.1479,
22:29:47,80986.0,,,,,,6.1464,,6.1462,
22:29:48,80987.0,,,,,,6.1446,,6.1444,
22:29:49,80988.0,,,,,,6.1429,,6.1426,
22:29:50,80989.0,,,,,,6.1411,,6.1409,
22:29:51,80990.0,,,,,,6.1394,,6.1391,
22:29:52,80991.0,,,,,,6.1376,,6.1374,
22:29:53,80992.0,,,,,,6.1358,,6.1356,
22:29:54,80993.0,,,,,,6.1341,,6.1338,
22:29:55,80994.0,,,,,,6.1323,,6.132,
22:29:56,80995.0,,,,,,6.1305,,6.1303,
22:29:57,80996.0,,,,,,6.1287,,6.1285,
22:29:58,80997.0,,,,,,6.1269,,6.1267,
22:29:59,80998.0,,,,,,6.1252,,6.1249,
22:30:00,80999.0,,,,,,6.1234,,6.1231,
22:30:01,81000.0,,,,,,6.1216,,6.1214,
22:30:02,81001.0,,,,,,6.1198,,6.1196,
22:30:03,81002.0,,,,,,6.118,,6.1178,
22:30:04,81003.0,,,,,,6.1162,,6.116,
22:30:05,81004.0,,,,,,6.1144,,6.1142,
22:30:06,81005.0,,,,,,6.1126,,6.1124,
22:30:07,81006.0,,,,,,6.1108,,6.1106,
22:30:08,81007.0,,,,,,6.109,,6.1087,
22:30:09,81008.0,,,,,,6.1072,,6.1069,
22:30:10,81009.0,,,,,,6.1054,,6.1051,
22:30:11,81010.0,,,,,,6.1035,,6.1033,
22:30:12,81011.0,,,,,,6.1017,,6.1015,
22:30:13,81012.0,,,,,,6.0999,,6.0997,
22:30:14,81013.0,,,,,,6.0981,,6.0978,
22:30:15,81014.0,,,,,,6.0962,,6.096,
22:30:16,81015.0,,,,,,6.0944,,6.0942,
22:30:17,81016.0,,,,,,6.0926,,6.0923,
22:30:18,81017.0,,,,,,6.0907,,6.0905,
22:30:19,81018.0,,,,,,6.0889,,6.0887,
22:30:20,81019.0,,,,,,6.087,,6.0868,
22:30:21,81020.0,,,,,,6.0852,,6.085,
22:30:22,81021.0,,,,,,6.0834,,6.0831,
22:30:23,81022.0,,,,,,6.0815,,6.0813,
22:30:24,81023.0,,,,,,6.0797,,6.0794,
22:30:25,81024.0,,,,,,6.0778,,6.0776,
22:30:26,81025.0,,,,,,6.0759,,6.0757,
22:30:27,81026.0,,,,,,6.0741,,6.0738,
22:30:28,81027.0,,,,,,6.0722,,6.072,
22:30:29,81028.0,,,,,,6.0703,,6.0701,
22:30:30,81029.0,,,,,,6.0685,,6.0682,
22:30:31,81030.0,,,,,,6.0666,,6.0664,
22:30:32,81031.0,,,,,,6.0647,,6.0645,
22:30:33,81032.0,,,,,,6.0628,,6.0626,
22:30:34,81033.0,,,,,,6.061,,6.0607,
22:30:35,81034.0,,,,,,6.0591,,6.0588,
22:30:36,81035.0,,,,,,6.0572,,6.057,
22:30:37,81036.0,,,,,,6.0553,,6.0551,
22:30:38,81037.0,,,,,,6.0534,,6.0532,
22:30:39,81038.0,,,,,,6.0515,,6.0513,
22:30:40,81039.0,,,,,,6.0496,,6.0494,
22:30:41,81040.0,,,,,,6.0477,,6.0475,
22:30:42,81041.0,,,,,,6.0458,,6.0456,
22:30:43,81042.0,,,,,,6.0439,,6.0437,
22:30:44,81043.0,,,,,,6.042,,6.0418,
22:30:45,81044.0,,,,,,6.0401,,6.0398,
22:30:46,81045.0,,,,,,6.0382,,6.0379,
22:30:47,81046.0,,,,,,6.0362,,6.036,
22:30:48,81047.0,,,,,,6.0343,,6.0341,
22:30:49,81048.0,,,,,,6.0324,,6.0322,
22:30:50,81049.0,,,,,,6.0305,,6.0302,
22:30:51,81050.0,,,,,,6.0285,,6.0283,
22:30:52,81051.0,,,,,,6.0266,,6.0264,
22:30:53,81052.0,,,,,,6.0247,,6.0244,
22:30:54,81053.0,,,,,,6.0227,,6.0225,
22:30:55,81054.0,,,,,,6.0208,,6.0206,
22:30:56,81055.0,,,,,,6.0189,,6.0186,
22:30:57,81056.0,,,,,,6.0169,,6.0167,
22:30:58,81057.0,,,,,,6.015,,6.0147,
22:30:59,81058.0,,,,,,6.013,,6.0128,
22:31:00,81059.0,,,,,,6.011,,6.0108,
22:31:01,81060.0,,,,,,6.0091,,6.0089,
22:31:02,81061.0,,,,,,6.0071,,6.0069,
22:31:03,81062.0,,,,,,6.0052,,6.0049,
22:31:04,81063.0,,,,,,6.0032,,6.003,
22:31:05,81064.0,,,,,,6.0012,,6.001,
22:31:06,81065.0,,,,,,5.9993,,5.999,
22:31:07,81066.0,,,,,,5.9973,,5.9971,
22:31:08,81067.0,,,,,,5.9953,,5.9951,
22:31:09,81068.0,,,,,,5.9933,,5.9931,
22:31:10,81069.0,,,,,,5.9914,,5.9911,
22:31:11,81070.0,,,,,,5.9894,,5.9891,
22:31:12,81071.0,,,,,,5.9874,,5.9872,
22:31:13,81072.0,,,,,,5.9854,,5.9852,
22:31:14,81073.0,,,,,,5.9834,,5.9832,
22:31:15,81074.0,,,,,,5.9814,,5.9812,
22:31:16,81075.0,,,,,,5.9794,,5.9792,
22:31:17,81076.0,,,,,,5.9774,,5.9772,
22:31:18,81077.0,,,,,,5.9754,,5.9752,
22:31:19,81078.0,,,,,,5.9734,,5.9732,
22:31:20,81079.0,,,,,,5.9714,,5.9712,
22:31:21,81080.0,,,,,,5.9694,,5.9691,
22:31:22,81081.0,,,,,,5.9674,,5.9671,
22:31:23,81082.0,,,,,,5.9653,,5.9651,
22:31:24,81083.0,,,,,,5.9633,,5.9631,
22:31:25,81084.0,,,,,,5.9613,,5.9611,
22:31:26,81085.0,,,,,,5.9593,,5.959,
22:31:27,81086.0,,,,,,5.9572,,5.957,
22:31:28,81087.0,,,,,,5.9552,,5.955,
22:31:29,81088.0,,,,,,5.9532,,5.9529,
22:31:30,81089.0,,,,,,5.9511,,5.9509,
22:31:31,81090.0,,,,,,5.9491,,5.9489,
22:31:32,81091.0,,,,,,5.9471,,5.9468,
22:31:33,81092.0,,,,,,5.945,,5.9448,
22:31:34,81093.0,,,,,,5.943,,5.9427,
22:31:35,81094.0,,,,,,5.9409,,5.9407,
22:31:36,81095.0,,,,,,5.9389,,5.9386,
22:31:37,81096.0,,,,,,5.9368,,5.9366,
22:31:38,81097.0,,,,,,5.9347,,5.9345,
22:31:39,81098.0,,,,,,5.9327,,5.9325,
22:31:40,81099.0,,,,,,5.9306,,5.9304,
22:31:41,81100.0,,,,,,5.9285,,5.9283,
22:31:42,81101.0,,,,,,5.9265,,5.9263,
22:31:43,81102.0,,,,,,5.9244,,5.9242,
22:31:44,81103.0,,,,,,5.9223,,5.9221,
22:31:45,81104.0,,,,,,5.9202,,5.92,
22:31:46,81105.0,,,,,,5.9182,,5.9179,
22:31:47,81106.0,,,,,,5.9161,,5.9159,
22:31:48,81107.0,,,,,,5.914,,5.9138,
22:31:49,81108.0,,,,,,5.9119,,5.9117,
22:31:50,81109.0,,,,,,5.9098,,5.9096,
22:31:51,81110.0,,,,,,5.9077,,5.9075,
22:31:52,81111.0,,,,,,5.9056,,5.9054,
22:31:53,81112.0,,,,,,5.9035,,5.9033,
22:31:54,81113.0,,,,,,5.9014,,5.9012,
22:31:55,81114.0,,,,,,5.8993,,5.8991,
22:31:56,81115.0,,,,,,5.8972,,5.897,
22:31:57,81116.0,,,,,,5.8951,,5.8949,
22:31:58,81117.0,,,,,,5.893,,5.8928,
22:31:59,81118.0,,,,,,5.8909,,5.8906,
22:32:00,81119.0,,,,,,5.8887,,5.8885,
22:32:01,81120.0,,,,,,5.8866,,5.8864,
22:32:02,81121.0,,,,,,5.8845,,5.8843,
22:32:03,81122.0,,,,,,5.8824,,5.8821,
22:32:04,81123.0,,,,,,5.8802,,5.88,
22:32:05,81124.0,,,,,,5.8781,,5.8779,
22:32:06,81125.0,,,,,,5.876,,5.8757,
22:32:07,81126.0,,,,,,5.8738,,5.8736,
22:32:08,81127.0,,,,,,5.8717,,5.8715,
22:32:09,81128.0,,,,,,5.8695,,5.8693,
22:32:10,81129.0,,,,,,5.8674,,5.8672,
22:32:11,81130.0,,,,,,5.8652,,5.865,
22:32:12,81131.0,,,,,,5.8631,,5.8629,
22:32:13,81132.0,,,,,,5.8609,,5.8607,
22:32:14,81133.0,,,,,,5.8588,,5.8586,
22:32:15,81134.0,,,,,,5.8566,,5.8564,
22:32:16,81135.0,,,,,,5.8545,,5.8542,
22:32:17,81136.0,,,,,,5.8523,,5.8521,
22:32:18,81137.0,,,,,,5.8501,,5.8499,
22:32:19,81138.0,,,,,,5.848,,5.8477,
22:32:20,81139.0,,,,,,5.8458,,5.8456,
22:32:21,81140.0,,,,,,5.8436,,5.8434,
22:32:22,81141.0,,,,,,5.8414,,5.8412,
22:32:23,81142.0,,,,,,5.8392,,5.839,
22:32:24,81143.0,,,,,,5.8371,,5.8368,
22:32:25,81144.0,,,,,,5.8349,,5.8347,
22:32:26,81145.0,,,,,,5.8327,,5.8325,
22:32:27,81146.0,,,,,,5.8305,,5.8303,
22:32:28,81147.0,,,,,,5.8283,,5.8281,
22:32:29,81148.0,,,,,,5.8261,,5.8259,
22:32:30,81149.0,,,,,,5.8239,,5.8237,
22:32:31,81150.0,,,,,,5.8217,,5.8215,
22:32:32,81151.0,,,,,,5.8195,,5.8193,
22:32:33,81152.0,,,,,,5.8173,,5.8171,
22:32:34,81153.0,,,,,,5.8151,,5.8149,
22:32:35,81154.0,,,,,,5.8129,,5.8126,
22:32:36,81155.0,,,,,,5.8106,,5.8104,
22:32:37,81156.0,,,,,,5.8084,,5.8082,
22:32:38,81157.0,,,,,,5.8062,,5.806,
22:32:39,81158.0,,,,,,5.804,,5.8038,
22:32:40,81159.0,,,,,,5.8017,,5.8015,
22:32:41,81160.0,,,,,,5.7995,,5.7993,
22:32:42,81161.0,,,,,,5.7973,,5.7971,
22:32:43,81162.0,,,,,,5.7951,,5.7948,
22:32:44,81163.0,,,,,,5.7928,,5.7926,
22:32:45,81164.0,,,,,,5.7906,,5.7904,
22:32:46,81165.0,,,,,,5.7883,,5.7881,
22:32:47,81166.0,,,,,,5.7861,,5.7859,
22:32:48,81167.0,,,,,,5.7838,,5.7836,
22:32:49,81168.0,,,,,,5.7816,,5.7814,
22:32:50,81169.0,,,,,,5.7793,,5.7791,
22:32:51,81170.0,,,,,,5.7771,,5.7769,
22:32:52,81171.0,,,,,,5.7748,,5.7746,
22:32:53,81172.0,,,,,,5.7726,,5.7723,
22:32:54,81173.0,,,,,,5.7703,,5.7701,
22:32:55,81174.0,,,,,,5.768,,5.7678,
22:32:56,81175.0,,,,,,5.7658,,5.7655,
22:32:57,81176.0,,,,,,5.7635,,5.7633,
22:32:58,81177.0,,,,,,5.7612,,5.761,
22:32:59,81178.0,,,,,,5.7589,,5.7587,
22:33:00,81179.0,,,,,,5.7566,,5.7564,
22:33:01,81180.0,,,,,,5.7544,,5.7541,
22:33:02,81181.0,,,,,,5.7521,,5.7519,
22:33:03,81182.0,,,,,,5.7498,,5.7496,
22:33:04,81183.0,,,,,,5.7475,,5.7473,
22:33:05,81184.0,,,,,,5.7452,,5.745,
22:33:06,81185.0,,,,,,5.7429,,5.7427,
22:33:07,81186.0,,,,,,5.7406,,5.7404,
22:33:08,81187.0,,,,,,5.7383,,5.7381,
22:33:09,81188.0,,,,,,5.736,,5.7358,
22:33:10,81189.0,,,,,,5.7337,,5.7335,
22:33:11,81190.0,,,,,,5.7314,,5.7312,
22:33:12,81191.0,,,,,,5.7291,,5.7289,
22:33:13,81192.0,,,,,,5.7268,,5.7265,
22:33:14,81193.0,,,,,,5.7244,,5.7242,
22:33:15,81194.0,,,,,,5.7221,,5.7219,
22:33:16,81195.0,,,,,,5.7198,,5.7196,
22:33:17,81196.0,,,,,,5.7175,,5.7173,
22:33:18,81197.0,,,,,,5.7152,,5.7149,
22:33:19,81198.0,,,,,,5.7128,,5.7126,
22:33:20,81199.0,,,,,,5.7105,,5.7103,
22:33:21,81200.0,,,,,,5.7082,,5.7079,
22:33:22,81201.0,,,,,,5.7058,,5.7056,
22:33:23,81202.0,,,,,,5.7035,,5.7033,
22:33:24,81203.0,,,,,,5.7011,,5.7009,
22:33:25,81204.0,,,,,,5.6988,,5.6986,
22:33:26,81205.0,,,,,,5.6964,,5.6962,
22:33:27,81206.0,,,,,,5.6941,,5.6939,
22:33:28,81207.0,,,,,,5.6917,,5.6915,
22:33:29,81208.0,,,,,,5.6894,,5.6892,
22:33:30,81209.0,,,,,,5.687,,5.6868,
22:33:31,81210.0,,,,,,5.6847,,5.6844,
22:33:32,81211.0,,,,,,5.6823,,5.6821,
22:33:33,81212.0,,,,,,5.6799,,5.6797,
22:33:34,81213.0,,,,,,5.6776,,5.6773,
22:33:35,81214.0,,,,,,5.6752,,5.675,
22:33:36,81215.0,,,,,,5.6728,,5.6726,
22:33:37,81216.0,,,,,,5.6704,,5.6702,
22:33:38,81217.0,,,,,,5.6681,,5.6678,
22:33:39,81218.0,,,,,,5.6657,,5.6655,
22:33:40,81219.0,,,,,,5.6633,,5.6631,
22:33:41,81220.0,,,,,,5.6609,,5.6607,
22:33:42,81221.0,,,,,,5.6585,,5.6583,
22:33:43,81222.0,,,,,,5.6561,,5.6559,
22:33:44,81223.0,,,,,,5.6537,,5.6535,
22:33:45,81224.0,,,,,,5.6513,,5.6511,
22:33:46,81225.0,,,,,,5.6489,,5.6487,
22:33:47,81226.0,,,,,,5.6465,,5.6463,
22:33:48,81227.0,,,,,,5.6441,,5.6439,
22:33:49,81228.0,,,,,,5.6417,,5.6415,
22:33:50,81229.0,,,,,,5.6393,,5.6391,
22:33:51,81230.0,,,,,,5.6369,,5.6367,
22:33:52,81231.0,,,,,,5.6345,,5.6343,
22:33:53,81232.0,,,,,,5.6321,,5.6319,
22:33:54,81233.0,,,,,,5.6296,,5.6294,
22:33:55,81234.0,,,,,,5.6272,,5.627,
22:33:56,81235.0,,,,,,5.6248,,5.6246,
22:33:57,81236.0,,,,,,5.6224,,5.6222,
22:33:58,81237.0,,,,,,5.6199,,5.6197,
22:33:59,81238.0,,,,,,5.6175,,5.6173,
22:34:00,81239.0,,,,,,5.6151,,5.6149,
22:34:01,81240.0,,,,,,5.6126,,5.6124,
22:34:02,81241.0,,,,,,5.6102,,5.61,
22:34:03,81242.0,,,,,,5.6078,,5.6075,
22:34:04,81243.0,,,,,,5.6053,,5.6051,
22:34:05,81244.0,,,,,,5.6029,,5.6026,
22:34:06,81245.0,,,,,,5.6004,,5.6002,
22:34:07,81246.0,,,,,,5.598,,5.5977,
22:34:08,81247.0,,,,,,5.5955,,5.5953,
22:34:09,81248.0,,,,,,5.593,,5.5928,
22:34:10,81249.0,,,,,,5.5906,,5.5904,
22:34:11,81250.0,,,,,,5.5881,,5.5879,
22:34:12,81251.0,,,,,,5.5857,,5.5854,
22:34:13,81252.0,,,,,,5.5832,,5.583,
22:34:14,81253.0,,,,,,5.5807,,5.5805,
22:34:15,81254.0,,,,,,5.5782,,5.578,
22:34:16,81255.0,,,,,,5.5758,,5.5756,
22:34:17,81256.0,,,,,,5.5733,,5.5731,
22:34:18,81257.0,,,,,,5.5708,,5.5706,
22:34:19,81258.0,,,,,,5.5683,,5.5681,
22:34:20,81259.0,,,,,,5.5658,,5.5656,
22:34:21,81260.0,,,,,,5.5634,,5.5631,
22:34:22,81261.0,,,,,,5.5609,,5.5607,
22:34:23,81262.0,,,,,,5.5584,,5.5582,
22:34:24,81263.0,,,,,,5.5559,,5.5557,
22:34:25,81264.0,,,,,,5.5534,,5.5532,
22:34:26,81265.0,,,,,,5.5509,,5.5507,
22:34:27,81266.0,,,,,,5.5484,,5.5482,
22:34:28,81267.0,,,,,,5.5459,,5.5457,
22:34:29,81268.0,,,,,,5.5434,,5.5432,
22:34:30,81269.0,,,,,,5.5409,,5.5406,
22:34:31,81270.0,,,,,,5.5383,,5.5381,
22:34:32,81271.0,,,,,,5.5358,,5.5356,
22:34:33,81272.0,,,,,,5.5333,,5.5331,
22:34:34,81273.0,,,,,,5.5308,,5.5306,
22:34:35,81274.0,,,,,,5.5283,,5.5281,
22:34:36,81275.0,,,,,,5.5257,,5.5255,
22:34:37,81276.0,,,,,,5.5232,,5.523,
22:34:38,81277.0,,,,,,5.5207,,5.5205,
22:34:39,81278.0,,,,,,5.5182,,5.518,
22:34:40,81279.0,,,,,,5.5156,,5.5154,
22:34:41,81280.0,,,,,,5.5131,,5.5129,
22:34:42,81281.0,,,,,,5.5105,,5.5103,
22:34:43,81282.0,,,,,,5.508,,5.5078,
22:34:44,81283.0,,,,,,5.5055,,5.5053,
22:34:45,81284.0,,,,,,5.5029,,5.5027,
22:34:46,81285.0,,,,,,5.5004,,5.5002,
22:34:47,81286.0,,,,,,5.4978,,5.4976,
22:34:48,81287.0,,,,,,5.4953,,5.4951,
22:34:49,81288.0,,,,,,5.4927,,5.4925,
22:34:50,81289.0,,,,,,5.4902,,5.4899,
22:34:51,81290.0,,,,,,5.4876,,5.4874,
22:34:52,81291.0,,,,,,5.485,,5.4848,
22:34:53,81292.0,,,,,,5.4825,,5.4823,
22:34:54,81293.0,,,,,,5.4799,,5.4797,
22:34:55,81294.0,,,,,,5.4773,,5.4771,
22:34:56,81295.0,,,,,,5.4748,,5.4745,
22:34:57,81296.0,,,,,,5.4722,,5.472,
22:34:58,81297.0,,,,,,5.4696,,5.4694,
22:34:59,81298.0,,,,,,5.467,,5.4668,
22:35:00,81299.0,,,,,,5.4644,,5.4642,
22:35:01,81300.0,,,,,,5.4619,,5.4616,
22:35:02,81301.0,,,,,,5.4593,,5.4591,
22:35:03,81302.0,,,,,,5.4567,,5.4565,
22:35:04,81303.0,,,,,,5.4541,,5.4539,
22:35:05,81304.0,,,,,,5.4515,,5.4513,
22:35:06,81305.0,,,,,,5.4489,,5.4487,
22:35:07,81306.0,,,,,,5.4463,,5.4461,
22:35:08,81307.0,,,,,,5.4437,,5.4435,
22:35:09,81308.0,,,,,,5.4411,,5.4409,
22:35:10,81309.0,,,,,,5.4385,,5.4383,
22:35:11,81310.0,,,,,,5.4359,,5.4357,
22:35:12,81311.0,,,,,,5.4333,,5.4331,
22:35:13,81312.0,,,,,,5.4307,,5.4305,
22:35:14,81313.0,,,,,,5.428,,5.4278,
22:35:15,81314.0,,,,,,5.4254,,5.4252,
22:35:16,81315.0,,,,,,5.4228,,5.4226,
22:35:17,81316.0,,,,,,5.4202,,5.42,
22:35:18,81317.0,,,,,,5.4176,,5.4174,
22:35:19,81318.0,,,,,,5.4149,,5.4147,
22:35:20,81319.0,,,,,,5.4123,,5.4121,
22:35:21,81320.0,,,,,,5.4097,,5.4095,
22:35:22,81321.0,,,,,,5.407,,5.4068,
22:35:23,81322.0,,,,,,5.4044,,5.4042,
22:35:24,81323.0,,,,,,5.4018,,5.4016,
22:35:25,81324.0,,,,,,5.3991,,5.3989,
22:35:26,81325.0,,,,,,5.3965,,5.3963,
22:35:27,81326.0,,,,,,5.3938,,5.3936,
22:35:28,81327.0,,,,,,5.3912,,5.391,
22:35:29,81328.0,,,,,,5.3885,,5.3883,
22:35:30,81329.0,,,,,,5.3859,,5.3857,
22:35:31,81330.0,,,,,,5.3832,,5.383,
22:35:32,81331.0,,,,,,5.3806,,5.3804,
22:35:33,81332.0,,,,,,5.3779,,5.3777,
22:35:34,81333.0,,,,,,5.3753,,5.3751,
22:35:35,81334.0,,,,,,5.3726,,5.3724,
22:35:36,81335.0,,,,,,5.3699,,5.3697,
22:35:37,81336.0,,,,,,5.3673,,5.3671,
22:35:38,81337.0,,,,,,5.3646,,5.3644,
22:35:39,81338.0,,,,,,5.3619,,5.3617,
22:35:40,81339.0,,,,,,5.3592,,5.359,
22:35:41,81340.0,,,,,,5.3566,,5.3564,
22:35:42,81341.0,,,,,,5.3539,,5.3537,
22:35:43,81342.0,,,,,,5.3512,,5.351,
22:35:44,81343.0,,,,,,5.3485,,5.3483,
22:35:45,81344.0,,,,,,5.3458,,5.3456,
22:35:46,81345.0,,,,,,5.3432,,5.343,
22:35:47,81346.0,,,,,,5.3405,,5.3403,
22:35:48,81347.0,,,,,,5.3378,,5.3376,
22:35:49,81348.0,,,,,,5.3351,,5.3349,
22:35:50,81349.0,,,,,,5.3324,,5.3322,
22:35:51,81350.0,,,,,,5.3297,,5.3295,
22:35:52,81351.0,,,,,,5.327,,5.3268,
22:35:53,81352.0,,,,,,5.3243,,5.3241,
22:35:54,81353.0,,,,,,5.3216,,5.3214,
22:35:55,81354.0,,,,,,5.3189,,5.3187,
22:35:56,81355.0,,,,,,5.3162,,5.316,
22:35:57,81356.0,,,,,,5.3134,,5.3132,
22:35:58,81357.0,,,,,,5.3107,,5.3105,
22:35:59,81358.0,,,,,,5.308,,5.3078,
22:36:00,81359.0,,,,,,5.3053,,5.3051,
22:36:01,81360.0,,,,,,5.3026,,5.3024,
22:36:02,81361.0,,,,,,5.2998,,5.2996,
22:36:03,81362.0,,,,,,5.2971,,5.2969,
22:36:04,81363.0,,,,,,5.2944,,5.2942,
22:36:05,81364.0,,,,,,5.2917,,5.2915,
22:36:06,81365.0,,,,,,5.2889,,5.2887,
22:36:07,81366.0,,,,,,5.2862,,5.286,
22:36:08,81367.0,,,,,,5.2835,,5.2833,
22:36:09,81368.0,,,,,,5.2807,,5.2805,
22:36:10,81369.0,,,,,,5.278,,5.2778,
22:36:11,81370.0,,,,,,5.2752,,5.275,
22:36:12,81371.0,,,,,,5.2725,,5.2723,
22:36:13,81372.0,,,,,,5.2698,,5.2696,
22:36:14,81373.0,,,,,,5.267,,5.2668,
22:36:15,81374.0,,,,,,5.2643,,5.2641,
22:36:16,81375.0,,,,,,5.2615,,5.2613,
22:36:17,81376.0,,,,,,5.2587,,5.2585,
22:36:18,81377.0,,,,,,5.256,,5.2558,
22:36:19,81378.0,,,,,,5.2532,,5.253,
22:36:20,81379.0,,,,,,5.2505,,5.2503,
22:36:21,81380.0,,,,,,5.2477,,5.2475,
22:36:22,81381.0,,,,,,5.2449,,5.2447,
22:36:23,81382.0,,,,,,5.2422,,5.242,
22:36:24,81383.0,,,,,,5.2394,,5.2392,
22:36:25,81384.0,,,,,,5.2366,,5.2364,
22:36:26,81385.0,,,,,,5.2338,,5.2336,
22:36:27,81386.0,,,,,,5.2311,,5.2309,
22:36:28,81387.0,,,,,,5.2283,,5.2281,
22:36:29,81388.0,,,,,,5.2255,,5.2253,
22:36:30,81389.0,,,,,,5.2227,,5.2225,
22:36:31,81390.0,,,,,,5.2199,,5.2197,
22:36:32,81391.0,,,,,,5.2172,,5.217,
22:36:33,81392.0,,,,,,5.2144,,5.2142,
22:36:34,81393.0,,,,,,5.2116,,5.2114,
22:36:35,81394.0,,,,,,5.2088,,5.2086,
22:36:36,81395.0,,,,,,5.206,,5.2058,
22:36:37,81396.0,,,,,,5.2032,,5.203,
22:36:38,81397.0,,,,,,5.2004,,5.2002,
22:36:39,81398.0,,,,,,5.1976,,5.1974,
22:36:40,81399.0,,,,,,5.1948,,5.1946,
22:36:41,81400.0,,,,,,5.192,,5.1918,
22:36:42,81401.0,,,,,,5.1892,,5.189,
22:36:43,81402.0,,,,,,5.1864,,5.1862,
22:36:44,81403.0,,,,,,5.1836,,5.1834,
22:36:45,81404.0,,,,,,5.1807,,5.1805,
22:36:46,81405.0,,,,,,5.1779,,5.1777,
22:36:47,81406.0,,,,,,5.1751,,5.1749,
22:36:48,81407.0,,,,,,5.1723,,5.1721,
22:36:49,81408.0,,,,,,5.1695,,5.1693,
22:36:50,81409.0,,,,,,5.1666,,5.1664,
22:36:51,81410.0,,,,,,5.1638,,5.1636,
22:36:52,81411.0,,,,,,5.161,,5.1608,
22:36:53,81412.0,,,,,,5.1582,,5.158,
22:36:54,81413.0,,,,,,5.1553,,5.1551,
22:36:55,81414.0,,,,,,5.1525,,5.1523,
22:36:56,81415.0,,,,,,5.1497,,5.1495,
22:36:57,81416.0,,,,,,5.1468,,5.1466,
22:36:58,81417.0,,,,,,5.144,,5.1438,
22:36:59,81418.0,,,,,,5.1411,,5.1409,
22:37:00,81419.0,,,,,,5.1383,,5.1381,
22:37:01,81420.0,,,,,,5.1355,,5.1353,
22:37:02,81421.0,,,,,,5.1326,,5.1324,
22:37:03,81422.0,,,,,,5.1298,,5.1296,
22:37:04,81423.0,,,,,,5.1269,,5.1267,
22:37:05,81424.0,,,,,,5.124,,5.1239,
22:37:06,81425.0,,,,,,5.1212,,5.121,
